"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/21/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/22/2002","26","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/23/2002","37","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/24/2002","23","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/25/2002","28","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/26/2002","26","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/27/2002","20","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/28/2002","31","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/29/2002","44","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/30/2002","32","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"07/31/2002","32","","Jersey City Firehouse","34-017-1003","AQS"
"08/01/2002","43","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/02/2002","51","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/03/2002","29","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/04/2002","34","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/05/2002","38","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/06/2002","22","","Jersey City Firehouse","34-017-1003","AQS"
"08/07/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/08/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/09/2002","20","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/10/2002","24","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/11/2002","23","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"08/12/2002","57","","Elizabeth Lab","34-039-0004","AQS"
"08/18/2002","43","","Jersey City Firehouse","34-017-1003","AQS"
"08/24/2002","21","","Jersey City Firehouse","34-017-1003","AQS"
"08/30/2002","19","","UNLOADING ZONE FRESHKILLLS LANDFILL","36-085-0106","AQS"
"09/05/2002","24","","FORT LEE","34-003-0004","AQS"
"09/11/2002","55","","Jersey City Firehouse","34-017-1003","AQS"
"09/13/2002","33","","PARK ROW","36-061-0125","AQS"
"09/14/2002","31","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/15/2002","18","","PARK ROW","36-061-0125","AQS"
"09/16/2002","22","","PARK ROW","36-061-0125","AQS"
"09/17/2002","29","","FORT LEE","34-003-0004","AQS"
"09/18/2002","21","","PARK ROW","36-061-0125","AQS"
"09/19/2002","33","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/20/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/21/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/22/2002","13","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/23/2002","24","","UNLOADING ZONE FRESHKILLLS LANDFILL","36-085-0106","AQS"
"09/24/2002","24","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/25/2002","26","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/26/2002","18","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/27/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/28/2002","14","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"09/29/2002","22","","JHS 126","36-047-0122","AQS"
"09/30/2002","21","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/01/2002","31","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/02/2002","51","","PARK ROW","36-061-0125","AQS"
"10/03/2002","44","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/04/2002","25","","PARK ROW","36-061-0125","AQS"
"10/05/2002","26","","Jersey City Firehouse","34-017-1003","AQS"
"10/06/2002","8","","PARK ROW","36-061-0125","AQS"
"10/07/2002","28","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/08/2002","14","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/09/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/10/2002","21","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/11/2002","14","","FORT LEE","34-003-0004","AQS"
"10/12/2002","6","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/13/2002","14","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/14/2002","9","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/15/2002","20","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/16/2002","8","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/17/2002","18","","FORT LEE","34-003-0004","AQS"
"10/18/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/19/2002","23","","PARK ROW","36-061-0125","AQS"
"10/20/2002","11","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/21/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/22/2002","21","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/23/2002","29","","UNLOADING ZONE FRESHKILLLS LANDFILL","36-085-0106","AQS"
"10/24/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/25/2002","21","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/26/2002","11","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/27/2002","13","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/28/2002","15","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/29/2002","21","","Elizabeth Lab","34-039-0004","AQS"
"10/30/2002","18","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"10/31/2002","18","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/01/2002","20","","PARK ROW","36-061-0125","AQS"
"11/02/2002","13","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/03/2002","12","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/04/2002","44","","Elizabeth Lab","34-039-0004","AQS"
"11/05/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/06/2002","11","","PARK ROW","36-061-0125","AQS"
"11/07/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/08/2002","26","","PARK ROW","36-061-0125","AQS"
"11/09/2002","27","","PARK ROW","36-061-0125","AQS"
"11/10/2002","35","","FRESHKILLS EAST","36-085-0131","AQS"
"11/11/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/12/2002","17","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/13/2002","18","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/14/2002","29","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/15/2002","31","","PARK ROW","36-061-0125","AQS"
"11/16/2002","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/17/2002","5","","PARK ROW","36-061-0125","AQS"
"11/18/2002","14","","PARK ROW","36-061-0125","AQS"
"11/19/2002","19","","PARK ROW","36-061-0125","AQS"
"11/20/2002","30","","PARK ROW","36-061-0125","AQS"
"11/21/2002","25","","PARK ROW","36-061-0125","AQS"
"11/22/2002","30","","FORT LEE","34-003-0004","AQS"
"11/23/2002","9","","PARK ROW","36-061-0125","AQS"
"11/24/2002","14","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/25/2002","28","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/26/2002","13","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/27/2002","7","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/28/2002","18","","Elizabeth Lab","34-039-0004","AQS"
"11/29/2002","15","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"11/30/2002","18","","PARK ROW","36-061-0125","AQS"
"12/01/2002","10","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/02/2002","27","","PARK ROW","36-061-0125","AQS"
"12/03/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/04/2002","24","","Elizabeth Lab","34-039-0004","AQS"
"12/05/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/06/2002","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/07/2002","24","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/08/2002","21","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/09/2002","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/10/2002","59","","Jersey City Firehouse","34-017-1003","AQS"
"12/11/2002","27","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/12/2002","10","","PARK ROW","36-061-0125","AQS"
"12/13/2002","17","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/14/2002","8","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/15/2002","13","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/16/2002","19","","FORT LEE","34-003-0004","AQS"
"12/17/2002","20","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"12/18/2002","32","","PARK ROW","36-061-0125","AQS"
"12/19/2002","31","","PARK ROW","36-061-0125","AQS"
"12/20/2002","19","","PARK ROW","36-061-0125","AQS"
"12/21/2002","13","","PARK ROW","36-061-0125","AQS"
"12/22/2002","23","","JHS 126","36-047-0122","AQS"
"12/23/2002","19","","PARK ROW","36-061-0125","AQS"
"12/24/2002","14","","PARK ROW","36-061-0125","AQS"
"12/25/2002","6","","PARK ROW","36-061-0125","AQS"
"12/26/2002","9","","PARK ROW","36-061-0125","AQS"
"12/27/2002","16","","PARK ROW","36-061-0125","AQS"
"12/28/2002","31","","FORT LEE","34-003-0004","AQS"
"12/29/2002","18","","PARK ROW","36-061-0125","AQS"
"12/30/2002","16","","PARK ROW","36-061-0125","AQS"
"12/31/2002","36","","PARK ROW","36-061-0125","AQS"
"01/01/2003","21","","PARK ROW","36-061-0125","AQS"
"01/03/2003","14","","FORT LEE","34-003-0004","AQS"
"01/09/2003","47","","FORT LEE","34-003-0004","AQS"
"01/10/2003","21","","PARK ROW","36-061-0125","AQS"
"01/11/2003","21","","PARK ROW","36-061-0125","AQS"
"01/12/2003","14","","PARK ROW","36-061-0125","AQS"
"01/13/2003","29","","PARK ROW","36-061-0125","AQS"
"01/14/2003","19","","PARK ROW","36-061-0125","AQS"
"01/15/2003","27","","FORT LEE","34-003-0004","AQS"
"01/16/2003","28","","PARK ROW","36-061-0125","AQS"
"01/17/2003","23","","PARK ROW","36-061-0125","AQS"
"01/18/2003","19","","PARK ROW","36-061-0125","AQS"
"01/19/2003","23","","PARK ROW","36-061-0125","AQS"
"01/20/2003","34","","PARK ROW","36-061-0125","AQS"
"01/21/2003","28","","FORT LEE","34-003-0004","AQS"
"01/22/2003","33","","PARK ROW","36-061-0125","AQS"
"01/23/2003","26","","PARK ROW","36-061-0125","AQS"
"01/24/2003","34","","PARK ROW","36-061-0125","AQS"
"01/25/2003","22","","PARK ROW","36-061-0125","AQS"
"01/26/2003","30","","PARK ROW","36-061-0125","AQS"
"01/27/2003","53","","FORT LEE","34-003-0004","AQS"
"01/28/2003","34","","PARK ROW","36-061-0125","AQS"
"01/29/2003","40","","PARK ROW","36-061-0125","AQS"
"01/30/2003","31","","PARK ROW","36-061-0125","AQS"
"01/31/2003","31","","PARK ROW","36-061-0125","AQS"
"02/01/2003","17","","PARK ROW","36-061-0125","AQS"
"02/02/2003","15","","FORT LEE","34-003-0004","AQS"
"02/03/2003","24","","PARK ROW","36-061-0125","AQS"
"02/04/2003","26","","PARK ROW","36-061-0125","AQS"
"02/05/2003","19","","PARK ROW","36-061-0125","AQS"
"02/06/2003","21","","PARK ROW","36-061-0125","AQS"
"02/07/2003","21","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"02/08/2003","38","","FORT LEE","34-003-0004","AQS"
"02/09/2003","21","","PARK ROW","36-061-0125","AQS"
"02/10/2003","27","","PARK ROW","36-061-0125","AQS"
"02/11/2003","41","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"02/12/2003","26","","PARK ROW","36-061-0125","AQS"
"02/13/2003","28","","PARK ROW","36-061-0125","AQS"
"02/14/2003","28","","Jersey City Firehouse","34-017-1003","AQS"
"02/15/2003","23","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"02/16/2003","20","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"02/17/2003","35","","FORT LEE","34-003-0004","AQS"
"02/18/2003","17","","PARK ROW","36-061-0125","AQS"
"02/19/2003","36","","PARK ROW","36-061-0125","AQS"
"02/20/2003","98","","FORT LEE","34-003-0004","AQS"
"02/21/2003","37","","PARK ROW","36-061-0125","AQS"
"02/22/2003","19","","PARK ROW","36-061-0125","AQS"
"02/23/2003","14","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"02/24/2003","24","","PARK ROW","36-061-0125","AQS"
"02/25/2003","24","","PARK ROW","36-061-0125","AQS"
"02/26/2003","44","","FORT LEE","34-003-0004","AQS"
"02/27/2003","30","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"02/28/2003","27","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/01/2003","27","","PARK ROW","36-061-0125","AQS"
"03/02/2003","31","","PARK ROW","36-061-0125","AQS"
"03/03/2003","15","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/04/2003","30","","Jersey City Firehouse","34-017-1003","AQS"
"03/05/2003","26","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/06/2003","16","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/07/2003","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/08/2003","26","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/09/2003","19","","PARK ROW","36-061-0125","AQS"
"03/10/2003","33","","FORT LEE","34-003-0004","AQS"
"03/11/2003","33","","PARK ROW","36-061-0125","AQS"
"03/12/2003","44","","PARK ROW","36-061-0125","AQS"
"03/13/2003","39","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/14/2003","21","","PARK ROW","36-061-0125","AQS"
"03/15/2003","23","","PARK ROW","36-061-0125","AQS"
"03/16/2003","32","","FORT LEE","34-003-0004","AQS"
"03/17/2003","44","","PARK ROW","36-061-0125","AQS"
"03/18/2003","46","","PARK ROW","36-061-0125","AQS"
"03/19/2003","33","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/20/2003","24","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/21/2003","23","","PARK ROW","36-061-0125","AQS"
"03/22/2003","23","","FORT LEE","34-003-0004","AQS"
"03/23/2003","16","","PARK ROW","36-061-0125","AQS"
"03/24/2003","27","","PARK ROW","36-061-0125","AQS"
"03/25/2003","23","","PARK ROW","36-061-0125","AQS"
"03/26/2003","38","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"03/27/2003","19","","PARK ROW","36-061-0125","AQS"
"03/28/2003","41","","FORT LEE","34-003-0004","AQS"
"03/29/2003","21","","PARK ROW","36-061-0125","AQS"
"03/30/2003","6","","PARK ROW","36-061-0125","AQS"
"03/31/2003","19","","PARK ROW","36-061-0125","AQS"
"04/01/2003","22","","PARK ROW","36-061-0125","AQS"
"04/02/2003","38","","PARK ROW","36-061-0125","AQS"
"04/03/2003","44","","FORT LEE","34-003-0004","AQS"
"04/04/2003","23","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/05/2003","22","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/06/2003","10","","PARK ROW","36-061-0125","AQS"
"04/07/2003","15","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/08/2003","15","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/09/2003","16","","FORT LEE","34-003-0004","AQS"
"04/10/2003","25","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/11/2003","14","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/12/2003","10","","PARK ROW","36-061-0125","AQS"
"04/13/2003","10","","PARK ROW","36-061-0125","AQS"
"04/14/2003","19","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/15/2003","54","","Jersey City Firehouse","34-017-1003","AQS"
"04/16/2003","50","","PARK ROW","36-061-0125","AQS"
"04/17/2003","29","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/18/2003","32","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/19/2003","26","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/20/2003","17","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"04/21/2003","39","","FORT LEE","34-003-0004","AQS"
"04/22/2003","20","","PARK ROW","36-061-0125","AQS"
"04/23/2003","17","","PARK ROW","36-061-0125","AQS"
"04/24/2003","19","","PARK ROW","36-061-0125","AQS"
"04/25/2003","23","","PARK ROW","36-061-0125","AQS"
"04/26/2003","12","","PARK ROW","36-061-0125","AQS"
"04/27/2003","27","","JHS 126","36-047-0122","AQS"
"04/28/2003","32","","PARK ROW","36-061-0125","AQS"
"04/29/2003","41","","PARK ROW","36-061-0125","AQS"
"04/30/2003","18","","PARK ROW","36-061-0125","AQS"
"05/01/2003","29","","PARK ROW","36-061-0125","AQS"
"05/02/2003","19","","PARK ROW","36-061-0125","AQS"
"05/03/2003","28","","Jersey City Firehouse","34-017-1003","AQS"
"05/04/2003","17","","PARK ROW","36-061-0125","AQS"
"05/05/2003","17","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"05/06/2003","27","","ALBANY ST WTC MONITOR","36-061-0123","AQS"
"05/07/2003","40","","PARK ROW","36-061-0125","AQS"
"05/08/2003","19","","PARK ROW","36-061-0125","AQS"
"05/09/2003","37","","FORT LEE","34-003-0004","AQS"
"05/10/2003","30","","PARK ROW","36-061-0125","AQS"
"05/11/2003","26","","PARK ROW","36-061-0125","AQS"
"05/12/2003","20","","PARK ROW","36-061-0125","AQS"
"05/13/2003","21","","PARK ROW","36-061-0125","AQS"
"05/14/2003","20","","PARK ROW","36-061-0125","AQS"
"05/15/2003","39","","Jersey City Firehouse","34-017-1003","AQS"
"05/16/2003","20","","PARK ROW","36-061-0125","AQS"
"05/17/2003","19","","PARK ROW","36-061-0125","AQS"
"05/18/2003","21","","PARK ROW","36-061-0125","AQS"
"05/19/2003","30","","PARK ROW","36-061-0125","AQS"
"05/20/2003","31","","PARK ROW","36-061-0125","AQS"
"05/21/2003","31","","FORT LEE","34-003-0004","AQS"
"05/22/2003","10","","PARK ROW","36-061-0125","AQS"
"05/23/2003","11","","PARK ROW","36-061-0125","AQS"
"05/24/2003","13","","PARK ROW","36-061-0125","AQS"
"05/25/2003","16","","PARK ROW","36-061-0125","AQS"
"05/26/2003","6","","PARK ROW","36-061-0125","AQS"
"05/27/2003","29","","FORT LEE","34-003-0004","AQS"
"05/28/2003","27","","PARK ROW","36-061-0125","AQS"
"05/29/2003","30","","PARK ROW","36-061-0125","AQS"
"05/30/2003","35","","PARK ROW","36-061-0125","AQS"
"05/31/2003","31","","PARK ROW","36-061-0125","AQS"
"06/01/2003","10","","PARK ROW","36-061-0125","AQS"
"06/02/2003","26","","FORT LEE","34-003-0004","AQS"
"06/03/2003","31","","PARK ROW","36-061-0125","AQS"
"06/04/2003","13","","PARK ROW","36-061-0125","AQS"
"06/05/2003","25","","PARK ROW","36-061-0125","AQS"
"06/06/2003","30","","PARK ROW","36-061-0125","AQS"
"06/07/2003","31","","PARK ROW","36-061-0125","AQS"
"06/08/2003","28","","FRESHKILLS EAST","36-085-0131","AQS"
"06/09/2003","24","","PARK ROW","36-061-0125","AQS"
"06/10/2003","27","","PARK ROW","36-061-0125","AQS"
"06/11/2003","36","","PARK ROW","36-061-0125","AQS"
"06/12/2003","32","","PARK ROW","36-061-0125","AQS"
"06/13/2003","17","","PARK ROW","36-061-0125","AQS"
"06/14/2003","39","","PARK ROW","36-061-0125","AQS"
"06/15/2003","18","","PARK ROW","36-061-0125","AQS"
"06/16/2003","12","","PARK ROW","36-061-0125","AQS"
"06/17/2003","15","","PARK ROW","36-061-0125","AQS"
"06/18/2003","20","","PARK ROW","36-061-0125","AQS"
"06/19/2003","30","","PARK ROW","36-061-0125","AQS"
"06/20/2003","38","","FORT LEE","34-003-0004","AQS"
"06/21/2003","14","","PARK ROW","36-061-0125","AQS"
"06/22/2003","9","","PARK ROW","36-061-0125","AQS"
"06/23/2003","29","","PARK ROW","36-061-0125","AQS"
"06/24/2003","42","","PARK ROW","36-061-0125","AQS"
"06/25/2003","48","","PARK ROW","36-061-0125","AQS"
"06/26/2003","68","","Jersey City Firehouse","34-017-1003","AQS"
"06/27/2003","63","","PARK ROW","36-061-0125","AQS"
"06/28/2003","27","","PARK ROW","36-061-0125","AQS"
"06/29/2003","31","","PARK ROW","36-061-0125","AQS"
"06/30/2003","41","","PARK ROW","36-061-0125","AQS"
"07/01/2003","23","","PARK ROW","36-061-0125","AQS"
"07/02/2003","53","","Jersey City Firehouse","34-017-1003","AQS"
"07/03/2003","16","","PARK ROW","36-061-0125","AQS"
"07/04/2003","43","","PARK ROW","36-061-0125","AQS"
"07/05/2003","45","","PARK ROW","36-061-0125","AQS"
"07/06/2003","25","","PARK ROW","36-061-0125","AQS"
"07/07/2003","40","","PARK ROW","36-061-0125","AQS"
"07/08/2003","46","","Jersey City Firehouse","34-017-1003","AQS"
"07/09/2003","29","","PARK ROW","36-061-0125","AQS"
"07/10/2003","16","","PARK ROW","36-061-0125","AQS"
"07/11/2003","28","","PARK ROW","36-061-0125","AQS"
"07/12/2003","26","","PARK ROW","36-061-0125","AQS"
"07/13/2003","17","","PARK ROW","36-061-0125","AQS"
"07/14/2003","43","","FORT LEE","34-003-0004","AQS"
"07/15/2003","25","","PARK ROW","36-061-0125","AQS"
"07/16/2003","29","","PARK ROW","36-061-0125","AQS"
"07/17/2003","23","","PARK ROW","36-061-0125","AQS"
"07/18/2003","41","","PARK ROW","36-061-0125","AQS"
"07/19/2003","19","","PARK ROW","36-061-0125","AQS"
"07/20/2003","27","","Jersey City Firehouse","34-017-1003","AQS"
"07/21/2003","38","","PARK ROW","36-061-0125","AQS"
"07/22/2003","29","","PARK ROW","36-061-0125","AQS"
"07/23/2003","25","","PARK ROW","36-061-0125","AQS"
"07/24/2003","26","","PARK ROW","36-061-0125","AQS"
"07/25/2003","28","","PARK ROW","36-061-0125","AQS"
"07/26/2003","40","","FORT LEE","34-003-0004","AQS"
"07/27/2003","38","","PARK ROW","36-061-0125","AQS"
"07/28/2003","21","","PARK ROW","36-061-0125","AQS"
"07/29/2003","18","","PARK ROW","36-061-0125","AQS"
"07/30/2003","21","","PARK ROW","36-061-0125","AQS"
"07/31/2003","16","","PARK ROW","36-061-0125","AQS"
"08/01/2003","27","","Jersey City Firehouse","34-017-1003","AQS"
"08/02/2003","28","","PARK ROW","36-061-0125","AQS"
"08/03/2003","19","","PARK ROW","36-061-0125","AQS"
"08/04/2003","19","","PARK ROW","36-061-0125","AQS"
"08/05/2003","18","","PARK ROW","36-061-0125","AQS"
"08/06/2003","24","","PARK ROW","36-061-0125","AQS"
"08/07/2003","37","","Jersey City Firehouse","34-017-1003","AQS"
"08/08/2003","20","","PARK ROW","36-061-0125","AQS"
"08/09/2003","19","","PARK ROW","36-061-0125","AQS"
"08/10/2003","17","","PARK ROW","36-061-0125","AQS"
"08/11/2003","15","","PARK ROW","36-061-0125","AQS"
"08/12/2003","25","","PARK ROW","36-061-0125","AQS"
"08/13/2003","53","","FORT LEE","34-003-0004","AQS"
"08/15/2003","25","","PARK ROW","36-061-0125","AQS"
"08/16/2003","39","","PARK ROW","36-061-0125","AQS"
"08/17/2003","24","","PARK ROW","36-061-0125","AQS"
"08/18/2003","18","","PARK ROW","36-061-0125","AQS"
"08/19/2003","50","","FORT LEE","34-003-0004","AQS"
"08/20/2003","40","","PARK ROW","36-061-0125","AQS"
"08/21/2003","51","","PARK ROW","36-061-0125","AQS"
"08/22/2003","54","","PARK ROW","36-061-0125","AQS"
"08/23/2003","15","","PARK ROW","36-061-0125","AQS"
"08/24/2003","11","","PARK ROW","36-061-0125","AQS"
"08/25/2003","52","","Jersey City Firehouse","34-017-1003","AQS"
"08/26/2003","43","","PARK ROW","36-061-0125","AQS"
"08/27/2003","41","","PARK ROW","36-061-0125","AQS"
"08/28/2003","24","","PARK ROW","36-061-0125","AQS"
"08/29/2003","36","","PARK ROW","36-061-0125","AQS"
"08/30/2003","29","","PARK ROW","36-061-0125","AQS"
"08/31/2003","19","","FORT LEE","34-003-0004","AQS"
"09/01/2003","14","","PARK ROW","36-061-0125","AQS"
"09/02/2003","10","","PARK ROW","36-061-0125","AQS"
"09/03/2003","17","","PARK ROW","36-061-0125","AQS"
"09/04/2003","28","","PARK ROW","36-061-0125","AQS"
"09/05/2003","18","","PARK ROW","36-061-0125","AQS"
"09/06/2003","15","","FORT LEE","34-003-0004","AQS"
"09/07/2003","19","","PARK ROW","36-061-0125","AQS"
"09/08/2003","26","","PARK ROW","36-061-0125","AQS"
"09/09/2003","17","","PARK ROW","36-061-0125","AQS"
"09/10/2003","24","","PARK ROW","36-061-0125","AQS"
"09/11/2003","24","","PARK ROW","36-061-0125","AQS"
"09/12/2003","54","","Jersey City Firehouse","34-017-1003","AQS"
"09/13/2003","25","","PARK ROW","36-061-0125","AQS"
"09/14/2003","15","","PARK ROW","36-061-0125","AQS"
"09/15/2003","15","","PARK ROW","36-061-0125","AQS"
"09/16/2003","17","","PARK ROW","36-061-0125","AQS"
"09/17/2003","21","","PARK ROW","36-061-0125","AQS"
"09/18/2003","30","","FORT LEE","34-003-0004","AQS"
"09/19/2003","32","","PARK ROW","36-061-0125","AQS"
"09/20/2003","37","","PARK ROW","36-061-0125","AQS"
"09/21/2003","15","","PARK ROW","36-061-0125","AQS"
"09/22/2003","22","","PARK ROW","36-061-0125","AQS"
"09/23/2003","24","","PARK ROW","36-061-0125","AQS"
"09/24/2003","26","","FORT LEE","34-003-0004","AQS"
"09/25/2003","29","","PARK ROW","36-061-0125","AQS"
"09/26/2003","31","","PARK ROW","36-061-0125","AQS"
"09/27/2003","18","","PARK ROW","36-061-0125","AQS"
"09/28/2003","9","","PARK ROW","36-061-0125","AQS"
"09/29/2003","19","","PARK ROW","36-061-0125","AQS"
"09/30/2003","20","","PARK ROW","36-061-0125","AQS"
"10/01/2003","24","","PARK ROW","36-061-0125","AQS"
"10/02/2003","24","","PARK ROW","36-061-0125","AQS"
"10/03/2003","16","","PARK ROW","36-061-0125","AQS"
"10/04/2003","23","","PARK ROW","36-061-0125","AQS"
"10/05/2003","12","","PARK ROW","36-061-0125","AQS"
"10/06/2003","19","","FORT LEE","34-003-0004","AQS"
"10/07/2003","31","","PARK ROW","36-061-0125","AQS"
"10/08/2003","44","","PARK ROW","36-061-0125","AQS"
"10/09/2003","60","","PARK ROW","36-061-0125","AQS"
"10/10/2003","44","","PARK ROW","36-061-0125","AQS"
"10/11/2003","29","","PARK ROW","36-061-0125","AQS"
"10/12/2003","24","","Jersey City Firehouse","34-017-1003","AQS"
"10/13/2003","19","","PARK ROW","36-061-0125","AQS"
"10/14/2003","19","","PARK ROW","36-061-0125","AQS"
"10/15/2003","21","","PARK ROW","36-061-0125","AQS"
"10/16/2003","23","","PARK ROW","36-061-0125","AQS"
"10/17/2003","26","","PARK ROW","36-061-0125","AQS"
"10/18/2003","18","","FORT LEE","34-003-0004","AQS"
"10/19/2003","19","","PARK ROW","36-061-0125","AQS"
"10/20/2003","24","","PARK ROW","36-061-0125","AQS"
"10/21/2003","31","","PARK ROW","36-061-0125","AQS"
"10/22/2003","9","","PARK ROW","36-061-0125","AQS"
"10/23/2003","17","","PARK ROW","36-061-0125","AQS"
