"Date","Carbon Monoxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/21/1996","28","","Pasadena","06-037-2005","AQS"
"03/22/1996","27","","Lynwood","06-037-1301","AQS"
"03/23/1996","30","","Lynwood","06-037-1301","AQS"
"03/24/1996","31","","Lynwood","06-037-1301","AQS"
"03/25/1996","26","","Lynwood","06-037-1301","AQS"
"03/26/1996","35","","Hawthorne","06-037-5001","AQS"
"03/27/1996","43","","Hawthorne","06-037-5001","AQS"
"03/28/1996","24","","Lynwood","06-037-1301","AQS"
"03/29/1996","39","","Lynwood","06-037-1301","AQS"
"03/30/1996","55","","Lynwood","06-037-1301","AQS"
"03/31/1996","53","","Lynwood","06-037-1301","AQS"
"04/01/1996","33","","Lynwood","06-037-1301","AQS"
"04/02/1996","28","","Lynwood","06-037-1301","AQS"
"04/03/1996","32","","Lynwood","06-037-1301","AQS"
"04/04/1996","49","","Lynwood","06-037-1301","AQS"
"04/05/1996","72","","Lynwood","06-037-1301","AQS"
"04/06/1996","83","","Lynwood","06-037-1301","AQS"
"04/07/1996","77","","Lynwood","06-037-1301","AQS"
"04/08/1996","35","","Pomona","06-037-1701","AQS"
"04/09/1996","22","","Lynwood","06-037-1301","AQS"
"04/10/1996","25","","Lynwood","06-037-1301","AQS"
"04/11/1996","22","","Lynwood","06-037-1301","AQS"
"04/12/1996","23","","Lynwood","06-037-1301","AQS"
"04/13/1996","31","","Lynwood","06-037-1301","AQS"
"04/14/1996","43","","Lynwood","06-037-1301","AQS"
"04/15/1996","33","","Lynwood","06-037-1301","AQS"
"04/16/1996","25","","Burbank","06-037-1002","AQS"
"04/17/1996","22","","Lynwood","06-037-1301","AQS"
"04/18/1996","20","","Lynwood","06-037-1301","AQS"
"04/19/1996","36","","Lynwood","06-037-1301","AQS"
"04/20/1996","33","","Hawthorne","06-037-5001","AQS"
"04/21/1996","22","","Hawthorne","06-037-5001","AQS"
"04/22/1996","44","","Lynwood","06-037-1301","AQS"
"04/23/1996","65","","Lynwood","06-037-1301","AQS"
"04/24/1996","41","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/25/1996","28","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/26/1996","34","","Pomona","06-037-1701","AQS"
"04/27/1996","19","","Lynwood","06-037-1301","AQS"
"04/28/1996","26","","Lynwood","06-037-1301","AQS"
"04/29/1996","57","","Lynwood","06-037-1301","AQS"
"04/30/1996","54","","Lynwood","06-037-1301","AQS"
"05/01/1996","30","","","06-037-1601","AQS"
"05/02/1996","19","","Pomona","06-037-1701","AQS"
"05/03/1996","25","","Lynwood","06-037-1301","AQS"
"05/04/1996","25","","Lynwood","06-037-1301","AQS"
"05/05/1996","26","","Lynwood","06-037-1301","AQS"
"05/06/1996","24","","West Los Angeles","06-037-0113","AQS"
"05/07/1996","19","","Hawthorne","06-037-5001","AQS"
"05/08/1996","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/09/1996","22","","Lynwood","06-037-1301","AQS"
"05/10/1996","30","","Lynwood","06-037-1301","AQS"
"05/11/1996","44","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/12/1996","34","","Lynwood","06-037-1301","AQS"
"05/13/1996","24","","Reseda","06-037-1201","AQS"
"05/14/1996","19","","Lynwood","06-037-1301","AQS"
"05/15/1996","22","","Pomona","06-037-1701","AQS"
"05/16/1996","24","","Lynwood","06-037-1301","AQS"
"05/17/1996","23","","Lynwood","06-037-1301","AQS"
"05/18/1996","20","","Lynwood","06-037-1301","AQS"
"05/19/1996","18","","Lynwood","06-037-1301","AQS"
"05/20/1996","19","","Lynwood","06-037-1301","AQS"
"05/21/1996","22","","Lynwood","06-037-1301","AQS"
"05/22/1996","20","","West Los Angeles","06-037-0113","AQS"
"05/23/1996","19","","Lynwood","06-037-1301","AQS"
"05/24/1996","20","","Lynwood","06-037-1301","AQS"
"05/25/1996","23","","Lynwood","06-037-1301","AQS"
"05/26/1996","26","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/27/1996","18","","Lynwood","06-037-1301","AQS"
"05/28/1996","28","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/29/1996","17","","Lynwood","06-037-1301","AQS"
"05/30/1996","19","","Lynwood","06-037-1301","AQS"
"05/31/1996","28","","Lynwood","06-037-1301","AQS"
"06/01/1996","50","","Lynwood","06-037-1301","AQS"
"06/02/1996","34","","Lynwood","06-037-1301","AQS"
"06/03/1996","33","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/04/1996","23","","Pomona","06-037-1701","AQS"
"06/05/1996","18","","Lynwood","06-037-1301","AQS"
"06/06/1996","22","","Lynwood","06-037-1301","AQS"
"06/07/1996","28","","Lynwood","06-037-1301","AQS"
"06/08/1996","25","","Lynwood","06-037-1301","AQS"
"06/09/1996","24","","Lynwood","06-037-1301","AQS"
"06/10/1996","24","","Burbank","06-037-1002","AQS"
"06/11/1996","18","","Lynwood","06-037-1301","AQS"
"06/12/1996","18","","Lynwood","06-037-1301","AQS"
"06/13/1996","19","","Lynwood","06-037-1301","AQS"
"06/14/1996","20","","Lynwood","06-037-1301","AQS"
"06/15/1996","19","","Lynwood","06-037-1301","AQS"
"06/16/1996","19","","Lynwood","06-037-1301","AQS"
"06/17/1996","22","","Lynwood","06-037-1301","AQS"
"06/18/1996","31","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/19/1996","22","","Burbank","06-037-1002","AQS"
"06/20/1996","18","","Burbank","06-037-1002","AQS"
"06/21/1996","20","","Lynwood","06-037-1301","AQS"
"06/22/1996","22","","Lynwood","06-037-1301","AQS"
"06/23/1996","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/24/1996","18","","Lynwood","06-037-1301","AQS"
"06/25/1996","17","","Lynwood","06-037-1301","AQS"
"06/26/1996","16","","Lynwood","06-037-1301","AQS"
"06/27/1996","18","","Lynwood","06-037-1301","AQS"
"06/28/1996","28","","Lynwood","06-037-1301","AQS"
"06/29/1996","44","","Hawthorne","06-037-5001","AQS"
"06/30/1996","35","","West Los Angeles","06-037-0113","AQS"
"07/01/1996","39","","","06-037-1601","AQS"
"07/02/1996","36","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/03/1996","35","","Lynwood","06-037-1301","AQS"
"07/04/1996","33","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/05/1996","30","","Pomona","06-037-1701","AQS"
"07/06/1996","30","","Pomona","06-037-1701","AQS"
"07/07/1996","20","","Pomona","06-037-1701","AQS"
"07/08/1996","26","","Pomona","06-037-1701","AQS"
"07/09/1996","20","","Burbank","06-037-1002","AQS"
"07/10/1996","27","","Pomona","06-037-1701","AQS"
"07/11/1996","25","","Pomona","06-037-1701","AQS"
"07/12/1996","18","","Reseda","06-037-1201","AQS"
"07/13/1996","17","","Lynwood","06-037-1301","AQS"
"07/14/1996","17","","Pasadena","06-037-2005","AQS"
"07/15/1996","19","","Lynwood","06-037-1301","AQS"
"07/16/1996","16","","Burbank","06-037-1002","AQS"
"07/17/1996","16","","Lynwood","06-037-1301","AQS"
"07/18/1996","26","","Pomona","06-037-1701","AQS"
"07/19/1996","34","","Pomona","06-037-1701","AQS"
"07/20/1996","34","","Reseda","06-037-1201","AQS"
"07/21/1996","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/22/1996","28","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/23/1996","24","","Reseda","06-037-1201","AQS"
"07/24/1996","30","","Pomona","06-037-1701","AQS"
"07/25/1996","24","","Pomona","06-037-1701","AQS"
"07/26/1996","33","","Pomona","06-037-1701","AQS"
"07/27/1996","27","","Pomona","06-037-1701","AQS"
"07/28/1996","28","","Pomona","06-037-1701","AQS"
"07/29/1996","32","","Pomona","06-037-1701","AQS"
"07/30/1996","31","","Pomona","06-037-1701","AQS"
"07/31/1996","39","","Pomona","06-037-1701","AQS"
"08/01/1996","27","","Burbank","06-037-1002","AQS"
"08/02/1996","24","","Lynwood","06-037-1301","AQS"
"08/03/1996","18","","","06-037-6002","AQS"
"08/04/1996","16","","Lynwood","06-037-1301","AQS"
"08/05/1996","18","","Lynwood","06-037-1301","AQS"
"08/06/1996","16","","Lynwood","06-037-1301","AQS"
"08/07/1996","20","","","06-037-6002","AQS"
"08/08/1996","22","","","06-037-6002","AQS"
"08/09/1996","27","","Burbank","06-037-1002","AQS"
"08/10/1996","26","","Burbank","06-037-1002","AQS"
"08/11/1996","24","","Lynwood","06-037-1301","AQS"
"08/12/1996","28","","Lynwood","06-037-1301","AQS"
"08/13/1996","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/14/1996","33","","Lynwood","06-037-1301","AQS"
"08/15/1996","48","","Lynwood","06-037-1301","AQS"
"08/16/1996","27","","Lynwood","06-037-1301","AQS"
"08/17/1996","25","","Lynwood","06-037-1301","AQS"
"08/18/1996","22","","Lynwood","06-037-1301","AQS"
"08/19/1996","22","","Lynwood","06-037-1301","AQS"
"08/20/1996","32","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/21/1996","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/22/1996","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/23/1996","36","","Burbank","06-037-1002","AQS"
"08/24/1996","39","","Pomona","06-037-1701","AQS"
"08/25/1996","33","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/26/1996","24","","Reseda","06-037-1201","AQS"
"08/27/1996","45","","Lynwood","06-037-1301","AQS"
"08/28/1996","58","","Lynwood","06-037-1301","AQS"
"08/29/1996","39","","Lynwood","06-037-1301","AQS"
"08/30/1996","34","","Lynwood","06-037-1301","AQS"
"08/31/1996","28","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/01/1996","19","","Lynwood","06-037-1301","AQS"
"09/02/1996","19","","Lynwood","06-037-1301","AQS"
"09/03/1996","22","","Lynwood","06-037-1301","AQS"
"09/04/1996","25","","Lynwood","06-037-1301","AQS"
"09/05/1996","25","","Lynwood","06-037-1301","AQS"
"09/06/1996","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/07/1996","34","","Lynwood","06-037-1301","AQS"
"09/08/1996","26","","Burbank","06-037-1002","AQS"
"09/09/1996","35","","Lynwood","06-037-1301","AQS"
"09/10/1996","39","","Lynwood","06-037-1301","AQS"
"09/11/1996","40","","Pomona","06-037-1701","AQS"
"09/12/1996","43","","Lynwood","06-037-1301","AQS"
"09/13/1996","24","","Lynwood","06-037-1301","AQS"
"09/14/1996","25","","Hawthorne","06-037-5001","AQS"
"09/15/1996","20","","Lynwood","06-037-1301","AQS"
"09/16/1996","20","","Lynwood","06-037-1301","AQS"
"09/17/1996","45","","Lynwood","06-037-1301","AQS"
"09/18/1996","35","","Hawthorne","06-037-5001","AQS"
"09/19/1996","36","","Lynwood","06-037-1301","AQS"
"09/20/1996","27","","Lynwood","06-037-1301","AQS"
"09/21/1996","25","","Lynwood","06-037-1301","AQS"
"09/22/1996","18","","Lynwood","06-037-1301","AQS"
"09/23/1996","18","","Lynwood","06-037-1301","AQS"
"09/24/1996","20","","Lynwood","06-037-1301","AQS"
"09/25/1996","19","","Lynwood","06-037-1301","AQS"
"09/26/1996","22","","Lynwood","06-037-1301","AQS"
"09/27/1996","31","","Lynwood","06-037-1301","AQS"
"09/28/1996","39","","Reseda","06-037-1201","AQS"
"09/29/1996","43","","Reseda","06-037-1201","AQS"
"09/30/1996","28","","Burbank","06-037-1002","AQS"
"10/01/1996","26","","Lynwood","06-037-1301","AQS"
"10/02/1996","27","","Lynwood","06-037-1301","AQS"
"10/03/1996","42","","Lynwood","06-037-1301","AQS"
"10/04/1996","56","","Burbank","06-037-1002","AQS"
"10/05/1996","44","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/06/1996","32","","Lynwood","06-037-1301","AQS"
"10/07/1996","42","","Reseda","06-037-1201","AQS"
"10/08/1996","57","","Burbank","06-037-1002","AQS"
"10/09/1996","43","","Burbank","06-037-1002","AQS"
"10/10/1996","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/11/1996","76","","Lynwood","06-037-1301","AQS"
"10/12/1996","43","","Reseda","06-037-1201","AQS"
"10/13/1996","39","","Hawthorne","06-037-5001","AQS"
"10/14/1996","32","","Reseda","06-037-1201","AQS"
"10/15/1996","42","","Lynwood","06-037-1301","AQS"
"10/16/1996","32","","Lynwood","06-037-1301","AQS"
"10/17/1996","33","","Reseda","06-037-1201","AQS"
"10/18/1996","58","","Lynwood","06-037-1301","AQS"
"10/19/1996","24","","Lynwood","06-037-1301","AQS"
"10/20/1996","44","","Lynwood","06-037-1301","AQS"
"10/21/1996","65","","Lynwood","06-037-1301","AQS"
"10/22/1996","50","","Hawthorne","06-037-5001","AQS"
"10/23/1996","67","","Hawthorne","06-037-5001","AQS"
"10/24/1996","55","","Lynwood","06-037-1301","AQS"
"10/25/1996","34","","","06-037-6002","AQS"
"10/26/1996","34","","","06-037-6002","AQS"
"10/27/1996","35","","Lynwood","06-037-1301","AQS"
"10/28/1996","43","","","06-037-6002","AQS"
"10/29/1996","40","","","06-037-6002","AQS"
"10/30/1996","38","","Lynwood","06-037-1301","AQS"
"10/31/1996","53","","Lynwood","06-037-1301","AQS"
"11/01/1996","99","","Lynwood","06-037-1301","AQS"
"11/02/1996","185","","Lynwood","06-037-1301","AQS"
"11/03/1996","45","","Lynwood","06-037-1301","AQS"
"11/04/1996","47","","Lynwood","06-037-1301","AQS"
"11/05/1996","40","","Lynwood","06-037-1301","AQS"
"11/06/1996","61","","Lynwood","06-037-1301","AQS"
"11/07/1996","69","","Hawthorne","06-037-5001","AQS"
"11/08/1996","65","","Lynwood","06-037-1301","AQS"
"11/09/1996","98","","Lynwood","06-037-1301","AQS"
"11/10/1996","99","","Lynwood","06-037-1301","AQS"
"11/11/1996","130","","Lynwood","06-037-1301","AQS"
"11/12/1996","131","","Lynwood","06-037-1301","AQS"
"11/13/1996","93","","Lynwood","06-037-1301","AQS"
"11/14/1996","71","","Reseda","06-037-1201","AQS"
"11/15/1996","60","","Lynwood","06-037-1301","AQS"
"11/16/1996","61","","Lynwood","06-037-1301","AQS"
"11/17/1996","69","","Lynwood","06-037-1301","AQS"
"11/18/1996","41","","La Habra","06-059-5001","AQS"
"11/19/1996","43","","Reseda","06-037-1201","AQS"
"11/20/1996","36","","Hawthorne","06-037-5001","AQS"
"11/21/1996","32","","Lynwood","06-037-1301","AQS"
"11/22/1996","30","","Lynwood","06-037-1301","AQS"
"11/23/1996","73","","Lynwood","06-037-1301","AQS"
"11/24/1996","103","","Lynwood","06-037-1301","AQS"
"11/25/1996","104","","Lynwood","06-037-1301","AQS"
"11/26/1996","86","","Lynwood","06-037-1301","AQS"
"11/27/1996","97","","Lynwood","06-037-1301","AQS"
"11/28/1996","116","","Hawthorne","06-037-5001","AQS"
"11/29/1996","27","","Pomona","06-037-1701","AQS"
"11/30/1996","50","","Hawthorne","06-037-5001","AQS"
"12/01/1996","90","","Hawthorne","06-037-5001","AQS"
"12/02/1996","56","","Hawthorne","06-037-5001","AQS"
"12/03/1996","65","","Costa Mesa","06-059-1003","AQS"
"12/04/1996","95","","Hawthorne","06-037-5001","AQS"
"12/05/1996","81","","Hawthorne","06-037-5001","AQS"
"12/06/1996","41","","Lynwood","06-037-1301","AQS"
"12/07/1996","62","","Hawthorne","06-037-5001","AQS"
"12/08/1996","70","","Lynwood","06-037-1301","AQS"
"12/09/1996","57","","Reseda","06-037-1201","AQS"
"12/10/1996","28","","La Habra","06-059-5001","AQS"
"12/11/1996","34","","Lynwood","06-037-1301","AQS"
"12/12/1996","31","","Lynwood","06-037-1301","AQS"
"12/13/1996","44","","Lynwood","06-037-1301","AQS"
"12/14/1996","87","","Lynwood","06-037-1301","AQS"
"12/15/1996","123","","Lynwood","06-037-1301","AQS"
"12/16/1996","94","","Lynwood","06-037-1301","AQS"
"12/17/1996","180","","Lynwood","06-037-1301","AQS"
"12/18/1996","135","","Lynwood","06-037-1301","AQS"
"12/19/1996","81","","Lynwood","06-037-1301","AQS"
"12/20/1996","85","","Lynwood","06-037-1301","AQS"
"12/21/1996","73","","Reseda","06-037-1201","AQS"
"12/22/1996","42","","La Habra","06-059-5001","AQS"
"12/23/1996","61","","Lynwood","06-037-1301","AQS"
"12/24/1996","65","","Lynwood","06-037-1301","AQS"
"12/25/1996","78","","Costa Mesa","06-059-1003","AQS"
"12/26/1996","63","","Reseda","06-037-1201","AQS"
"12/27/1996","25","","La Habra","06-059-5001","AQS"
"12/28/1996","52","","Lynwood","06-037-1301","AQS"
"12/29/1996","51","","Reseda","06-037-1201","AQS"
"12/30/1996","62","","Reseda","06-037-1201","AQS"
"12/31/1996","72","","Lynwood","06-037-1301","AQS"
"01/01/1997","87","","Lynwood","06-037-1301","AQS"
"01/02/1997","32","","Lynwood","06-037-1301","AQS"
"01/03/1997","38","","Lynwood","06-037-1301","AQS"
"01/04/1997","40","","Reseda","06-037-1201","AQS"
"01/05/1997","20","","Lynwood","06-037-1301","AQS"
"01/06/1997","25","","Lynwood","06-037-1301","AQS"
"01/07/1997","67","","Lynwood","06-037-1301","AQS"
"01/08/1997","69","","Lynwood","06-037-1301","AQS"
"01/09/1997","76","","Lynwood","06-037-1301","AQS"
"01/10/1997","65","","Lynwood","06-037-1301","AQS"
"01/11/1997","51","","Burbank","06-037-1002","AQS"
"01/12/1997","56","","Lynwood","06-037-1301","AQS"
"01/13/1997","38","","Lynwood","06-037-1301","AQS"
"01/14/1997","40","","Lynwood","06-037-1301","AQS"
"01/15/1997","45","","Lynwood","06-037-1301","AQS"
"01/16/1997","71","","Lynwood","06-037-1301","AQS"
"01/17/1997","86","","Lynwood","06-037-1301","AQS"
"01/18/1997","84","","Lynwood","06-037-1301","AQS"
"01/19/1997","72","","Lynwood","06-037-1301","AQS"
"01/20/1997","58","","Lynwood","06-037-1301","AQS"
"01/21/1997","72","","Lynwood","06-037-1301","AQS"
"01/22/1997","25","","Hawthorne","06-037-5001","AQS"
"01/23/1997","24","","Hawthorne","06-037-5001","AQS"
"01/24/1997","26","","Lynwood","06-037-1301","AQS"
"01/25/1997","32","","Burbank","06-037-1002","AQS"
"01/26/1997","15","","Hawthorne","06-037-5001","AQS"
"01/27/1997","36","","Burbank","06-037-1002","AQS"
"01/28/1997","55","","Lynwood","06-037-1301","AQS"
"01/29/1997","88","","Lynwood","06-037-1301","AQS"
"01/30/1997","91","","Lynwood","06-037-1301","AQS"
"01/31/1997","78","","Lynwood","06-037-1301","AQS"
"02/01/1997","75","","Lynwood","06-037-1301","AQS"
"02/02/1997","42","","Lynwood","06-037-1301","AQS"
"02/03/1997","71","","Lynwood","06-037-1301","AQS"
"02/04/1997","49","","Lynwood","06-037-1301","AQS"
"02/05/1997","39","","Hawthorne","06-037-5001","AQS"
"02/06/1997","43","","Burbank","06-037-1002","AQS"
"02/07/1997","61","","Lynwood","06-037-1301","AQS"
"02/08/1997","69","","Lynwood","06-037-1301","AQS"
"02/09/1997","75","","Lynwood","06-037-1301","AQS"
"02/10/1997","43","","Hawthorne","06-037-5001","AQS"
"02/11/1997","56","","Hawthorne","06-037-5001","AQS"
"02/12/1997","43","","Lynwood","06-037-1301","AQS"
"02/13/1997","55","","Lynwood","06-037-1301","AQS"
"02/14/1997","78","","Lynwood","06-037-1301","AQS"
"02/15/1997","88","","Lynwood","06-037-1301","AQS"
"02/16/1997","88","","Lynwood","06-037-1301","AQS"
"02/17/1997","72","","Hawthorne","06-037-5001","AQS"
"02/18/1997","51","","Lynwood","06-037-1301","AQS"
"02/19/1997","72","","Lynwood","06-037-1301","AQS"
"02/20/1997","33","","","06-037-1601","AQS"
"02/21/1997","58","","Lynwood","06-037-1301","AQS"
"02/22/1997","73","","Lynwood","06-037-1301","AQS"
"02/23/1997","44","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/24/1997","31","","Lynwood","06-037-1301","AQS"
"02/25/1997","32","","Anaheim (1010 Harbor Blvd)","06-059-0001","AQS"
"02/26/1997","22","","Pomona","06-037-1701","AQS"
"02/27/1997","23","","Lynwood","06-037-1301","AQS"
"02/28/1997","42","","Lynwood","06-037-1301","AQS"
"03/01/1997","33","","Lynwood","06-037-1301","AQS"
"03/02/1997","55","","Lynwood","06-037-1301","AQS"
"03/03/1997","33","","Lynwood","06-037-1301","AQS"
"03/04/1997","47","","Lynwood","06-037-1301","AQS"
"03/05/1997","50","","Lynwood","06-037-1301","AQS"
"03/06/1997","61","","Lynwood","06-037-1301","AQS"
"03/07/1997","75","","Lynwood","06-037-1301","AQS"
"03/08/1997","52","","Lynwood","06-037-1301","AQS"
"03/09/1997","68","","Lynwood","06-037-1301","AQS"
"03/10/1997","67","","Lynwood","06-037-1301","AQS"
"03/11/1997","83","","Lynwood","06-037-1301","AQS"
"03/12/1997","36","","Pomona","06-037-1701","AQS"
"03/13/1997","47","","Lynwood","06-037-1301","AQS"
"03/14/1997","56","","Burbank","06-037-1002","AQS"
"03/15/1997","28","","Pomona","06-037-1701","AQS"
"03/16/1997","27","","Lynwood","06-037-1301","AQS"
"03/17/1997","30","","Lynwood","06-037-1301","AQS"
"03/18/1997","50","","Hawthorne","06-037-5001","AQS"
"03/19/1997","56","","Lynwood","06-037-1301","AQS"
"03/20/1997","78","","Lynwood","06-037-1301","AQS"
"03/21/1997","49","","Burbank","06-037-1002","AQS"
"03/22/1997","35","","Reseda","06-037-1201","AQS"
"03/23/1997","31","","Lynwood","06-037-1301","AQS"
"03/24/1997","27","","Lynwood","06-037-1301","AQS"
"03/25/1997","53","","Lynwood","06-037-1301","AQS"
"03/26/1997","41","","Burbank","06-037-1002","AQS"
"03/27/1997","19","","Lynwood","06-037-1301","AQS"
"03/28/1997","28","","Lynwood","06-037-1301","AQS"
"03/29/1997","31","","Lynwood","06-037-1301","AQS"
"03/30/1997","24","","Lynwood","06-037-1301","AQS"
"03/31/1997","24","","Burbank","06-037-1002","AQS"
"04/01/1997","26","","Lynwood","06-037-1301","AQS"
"04/02/1997","20","","Lynwood","06-037-1301","AQS"
"04/03/1997","25","","Lynwood","06-037-1301","AQS"
"04/04/1997","20","","Reseda","06-037-1201","AQS"
"04/05/1997","19","","Lynwood","06-037-1301","AQS"
"04/06/1997","30","","Hawthorne","06-037-5001","AQS"
"04/07/1997","34","","Lynwood","06-037-1301","AQS"
"04/08/1997","25","","Hawthorne","06-037-5001","AQS"
"04/09/1997","25","","Lynwood","06-037-1301","AQS"
"04/10/1997","28","","Lynwood","06-037-1301","AQS"
"04/11/1997","25","","Hawthorne","06-037-5001","AQS"
"04/12/1997","28","","Hawthorne","06-037-5001","AQS"
"04/13/1997","38","","Hawthorne","06-037-5001","AQS"
"04/14/1997","34","","Burbank","06-037-1002","AQS"
"04/15/1997","41","","Lynwood","06-037-1301","AQS"
"04/16/1997","39","","Burbank","06-037-1002","AQS"
"04/17/1997","42","","Burbank","06-037-1002","AQS"
"04/18/1997","24","","Burbank","06-037-1002","AQS"
"04/19/1997","20","","Lynwood","06-037-1301","AQS"
"04/20/1997","22","","Azusa","06-037-0002","AQS"
"04/21/1997","26","","Burbank","06-037-1002","AQS"
"04/22/1997","22","","Lynwood","06-037-1301","AQS"
"04/23/1997","22","","Lynwood","06-037-1301","AQS"
"04/24/1997","19","","Lynwood","06-037-1301","AQS"
"04/25/1997","39","","Lynwood","06-037-1301","AQS"
"04/26/1997","50","","Lynwood","06-037-1301","AQS"
"04/27/1997","27","","Lynwood","06-037-1301","AQS"
"04/28/1997","20","","Lynwood","06-037-1301","AQS"
"04/29/1997","19","","Azusa","06-037-0002","AQS"
"04/30/1997","20","","Azusa","06-037-0002","AQS"
"05/01/1997","20","","Hawthorne","06-037-5001","AQS"
"05/02/1997","26","","","06-037-1601","AQS"
"05/03/1997","32","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/04/1997","31","","Lynwood","06-037-1301","AQS"
"05/05/1997","32","","Burbank","06-037-1002","AQS"
"05/06/1997","26","","","06-037-1601","AQS"
"05/07/1997","27","","Pomona","06-037-1701","AQS"
"05/08/1997","22","","","06-037-6002","AQS"
"05/09/1997","27","","Pomona","06-037-1701","AQS"
"05/10/1997","23","","Pomona","06-037-1701","AQS"
"05/11/1997","19","","Lynwood","06-037-1301","AQS"
"05/12/1997","23","","","06-037-6002","AQS"
"05/13/1997","28","","","06-037-6002","AQS"
"05/14/1997","22","","Burbank","06-037-1002","AQS"
"05/15/1997","25","","Burbank","06-037-1002","AQS"
"05/16/1997","25","","Burbank","06-037-1002","AQS"
"05/17/1997","22","","Burbank","06-037-1002","AQS"
"05/18/1997","18","","","06-037-6002","AQS"
"05/19/1997","16","","Lynwood","06-037-1301","AQS"
"05/20/1997","18","","","06-037-6002","AQS"
"05/21/1997","17","","Burbank","06-037-1002","AQS"
"05/22/1997","18","","Burbank","06-037-1002","AQS"
"05/23/1997","19","","","06-037-6002","AQS"
"05/24/1997","17","","Lynwood","06-037-1301","AQS"
"05/25/1997","17","","Lynwood","06-037-1301","AQS"
"05/26/1997","18","","Lynwood","06-037-1301","AQS"
"05/27/1997","23","","Burbank","06-037-1002","AQS"
"05/28/1997","27","","Burbank","06-037-1002","AQS"
"05/29/1997","22","","Burbank","06-037-1002","AQS"
"05/30/1997","19","","Lynwood","06-037-1301","AQS"
"05/31/1997","18","","Burbank","06-037-1002","AQS"
"06/01/1997","22","","Burbank","06-037-1002","AQS"
"06/02/1997","19","","Lynwood","06-037-1301","AQS"
"06/03/1997","24","","Burbank","06-037-1002","AQS"
"06/04/1997","18","","Pasadena","06-037-2005","AQS"
"06/05/1997","16","","Lynwood","06-037-1301","AQS"
"06/06/1997","15","","Reseda","06-037-1201","AQS"
"06/07/1997","17","","Lynwood","06-037-1301","AQS"
"06/08/1997","17","","Lynwood","06-037-1301","AQS"
"06/09/1997","16","","Lynwood","06-037-1301","AQS"
"06/10/1997","16","","Lynwood","06-037-1301","AQS"
"06/11/1997","15","","Lynwood","06-037-1301","AQS"
"06/12/1997","18","","Lynwood","06-037-1301","AQS"
"06/13/1997","11","","Lynwood","06-037-1301","AQS"
"06/14/1997","19","","Lynwood","06-037-1301","AQS"
"06/15/1997","16","","Lynwood","06-037-1301","AQS"
"06/16/1997","20","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/17/1997","19","","Lynwood","06-037-1301","AQS"
"06/18/1997","17","","Lynwood","06-037-1301","AQS"
"06/19/1997","17","","Lynwood","06-037-1301","AQS"
"06/20/1997","19","","Lynwood","06-037-1301","AQS"
"06/21/1997","16","","Lynwood","06-037-1301","AQS"
"06/22/1997","17","","Lynwood","06-037-1301","AQS"
"06/23/1997","17","","Lynwood","06-037-1301","AQS"
"06/24/1997","16","","Lynwood","06-037-1301","AQS"
"06/25/1997","18","","Lynwood","06-037-1301","AQS"
"06/26/1997","17","","Lynwood","06-037-1301","AQS"
"06/27/1997","18","","Lynwood","06-037-1301","AQS"
"06/28/1997","16","","Lynwood","06-037-1301","AQS"
"06/29/1997","20","","Pomona","06-037-1701","AQS"
"06/30/1997","15","","","06-037-1601","AQS"
"07/01/1997","27","","Hawthorne","06-037-5001","AQS"
"07/02/1997","32","","Azusa","06-037-0002","AQS"
"07/03/1997","42","","Lynwood","06-037-1301","AQS"
"07/04/1997","28","","Burbank","06-037-1002","AQS"
"07/05/1997","22","","Pomona","06-037-1701","AQS"
"07/06/1997","23","","Pomona","06-037-1701","AQS"
"07/07/1997","17","","Lynwood","06-037-1301","AQS"
"07/08/1997","16","","Lynwood","06-037-1301","AQS"
"07/09/1997","16","","Lynwood","06-037-1301","AQS"
"07/10/1997","16","","","06-037-6002","AQS"
"07/11/1997","18","","Lynwood","06-037-1301","AQS"
"07/12/1997","18","","Lynwood","06-037-1301","AQS"
"07/13/1997","17","","Burbank","06-037-1002","AQS"
