"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/04/2005","63","","Azusa","06-037-0002","AQS"
"06/05/2005","54","","Azusa","06-037-0002","AQS"
"06/06/2005","56","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/07/2005","52","","Azusa","06-037-0002","AQS"
"06/08/2005","47","","Anaheim","06-059-0007","AQS"
"06/09/2005","51","","Anaheim","06-059-0007","AQS"
"06/10/2005","64","","Azusa","06-037-0002","AQS"
"06/11/2005","75","","Azusa","06-037-0002","AQS"
"06/12/2005","66","","Long Beach (North)","06-037-4002","AQS"
"06/13/2005","68","","Azusa","06-037-0002","AQS"
"06/14/2005","81","","Azusa","06-037-0002","AQS"
"06/15/2005","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/16/2005","49","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/17/2005","29","","Anaheim","06-059-0007","AQS"
"06/18/2005","40","","Anaheim","06-059-0007","AQS"
"06/19/2005","35","","Long Beach (North)","06-037-4002","AQS"
"06/20/2005","43","","Anaheim","06-059-0007","AQS"
"06/21/2005","56","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/22/2005","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/23/2005","60","","Azusa","06-037-0002","AQS"
"06/24/2005","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/25/2005","50","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/26/2005","49","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/27/2005","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/28/2005","58","","Azusa","06-037-0002","AQS"
"06/29/2005","69","","Azusa","06-037-0002","AQS"
"06/30/2005","92","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/01/2005","97","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/02/2005","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/03/2005","93","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/04/2005","153","","Azusa","06-037-0002","AQS"
"07/05/2005","191","","Azusa","06-037-0002","AQS"
"07/06/2005","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/07/2005","70","","Azusa","06-037-0002","AQS"
"07/08/2005","66","","Azusa","06-037-0002","AQS"
"07/09/2005","79","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/10/2005","69","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/11/2005","85","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/12/2005","99","","Lynwood","06-037-1301","AQS"
"07/13/2005","69","","Azusa","06-037-0002","AQS"
"07/14/2005","74","","Azusa","06-037-0002","AQS"
"07/15/2005","77","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/16/2005","88","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/17/2005","78","","Long Beach (North)","06-037-4002","AQS"
"07/18/2005","75","","Azusa","06-037-0002","AQS"
"07/19/2005","66","","Azusa","06-037-0002","AQS"
"07/20/2005","62","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/21/2005","66","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/22/2005","63","","Azusa","06-037-0002","AQS"
"07/23/2005","57","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/24/2005","57","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/25/2005","55","","Azusa","06-037-0002","AQS"
"07/26/2005","64","","Long Beach (North)","06-037-4002","AQS"
"07/27/2005","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/28/2005","60","","Azusa","06-037-0002","AQS"
"07/29/2005","62","","Azusa","06-037-0002","AQS"
"07/30/2005","56","","Anaheim","06-059-0007","AQS"
"07/31/2005","57","","Azusa","06-037-0002","AQS"
"08/01/2005","69","","Azusa","06-037-0002","AQS"
"08/02/2005","83","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/03/2005","76","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/04/2005","88","","Long Beach (North)","06-037-4002","AQS"
"08/05/2005","128","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/06/2005","72","","Long Beach (South)","06-037-4004","AQS"
"08/07/2005","70","","Azusa","06-037-0002","AQS"
"08/08/2005","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/09/2005","64","","Azusa","06-037-0002","AQS"
"08/10/2005","73","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/11/2005","83","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/12/2005","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/13/2005","64","","Azusa","06-037-0002","AQS"
"08/14/2005","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/15/2005","61","","Azusa","06-037-0002","AQS"
"08/16/2005","57","","Azusa","06-037-0002","AQS"
"08/17/2005","63","","Azusa","06-037-0002","AQS"
"08/18/2005","66","","Azusa","06-037-0002","AQS"
"08/19/2005","61","","Azusa","06-037-0002","AQS"
"08/20/2005","69","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/21/2005","70","","Anaheim","06-059-0007","AQS"
"08/22/2005","63","","Azusa","06-037-0002","AQS"
"08/23/2005","80","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/24/2005","82","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/25/2005","66","","Long Beach (South)","06-037-4004","AQS"
"08/26/2005","71","","Mission Viejo","06-059-2022","AQS"
"08/27/2005","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/28/2005","64","","Azusa","06-037-0002","AQS"
"08/29/2005","70","","Azusa","06-037-0002","AQS"
"08/30/2005","64","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/31/2005","61","","Azusa","06-037-0002","AQS"
"09/01/2005","81","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/02/2005","85","","Azusa","06-037-0002","AQS"
"09/03/2005","74","","Anaheim","06-059-0007","AQS"
"09/04/2005","75","","Anaheim","06-059-0007","AQS"
"09/05/2005","57","","Anaheim","06-059-0007","AQS"
"09/06/2005","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/07/2005","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/08/2005","60","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/09/2005","47","","Azusa","06-037-0002","AQS"
"09/10/2005","54","","","06-037-1601","AQS"
"09/11/2005","48","","Azusa","06-037-0002","AQS"
"09/12/2005","40","","Long Beach (South)","06-037-4004","AQS"
"09/13/2005","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/14/2005","55","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/15/2005","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/16/2005","77","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/17/2005","70","","Azusa","06-037-0002","AQS"
"09/18/2005","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/19/2005","99","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/20/2005","85","","Anaheim","06-059-0007","AQS"
"09/21/2005","70","","Long Beach (North)","06-037-4002","AQS"
"09/22/2005","78","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/23/2005","107","","Azusa","06-037-0002","AQS"
"09/24/2005","83","","Azusa","06-037-0002","AQS"
"09/25/2005","92","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/26/2005","70","","Azusa","06-037-0002","AQS"
"09/27/2005","56","","Long Beach (North)","06-037-4002","AQS"
"09/28/2005","62","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/29/2005","64","","Long Beach (North)","06-037-4002","AQS"
"09/30/2005","85","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/01/2005","106","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/02/2005","109","","Azusa","06-037-0002","AQS"
"10/03/2005","61","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/04/2005","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/05/2005","45","","Long Beach (South)","06-037-4004","AQS"
"10/06/2005","54","","Anaheim","06-059-0007","AQS"
"10/07/2005","83","","Anaheim","06-059-0007","AQS"
"10/08/2005","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/09/2005","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/10/2005","70","","Lynwood","06-037-1301","AQS"
"10/11/2005","84","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/12/2005","103","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/13/2005","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/14/2005","67","","Long Beach (South)","06-037-4004","AQS"
"10/15/2005","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/16/2005","36","","Anaheim","06-059-0007","AQS"
"10/17/2005","53","","Azusa","06-037-0002","AQS"
"10/18/2005","50","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/19/2005","68","","Burbank","06-037-1002","AQS"
"10/20/2005","97","","Azusa","06-037-0002","AQS"
"10/21/2005","152","","Azusa","06-037-0002","AQS"
"10/22/2005","155","","Pasadena","06-037-2005","AQS"
"10/23/2005","135","","Azusa","06-037-0002","AQS"
"10/24/2005","117","","Azusa","06-037-0002","AQS"
"10/25/2005","41","","Reseda","06-037-1201","AQS"
"10/26/2005","75","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/27/2005","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/28/2005","50","","Burbank","06-037-1002","AQS"
"10/29/2005","55","","Azusa","06-037-0002","AQS"
"10/30/2005","66","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/31/2005","65","","Anaheim","06-059-0007","AQS"
"11/01/2005","60","","Long Beach (South)","06-037-4004","AQS"
"11/02/2005","74","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/03/2005","82","","Burbank","06-037-1002","AQS"
"11/04/2005","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/05/2005","102","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/06/2005","152","","Pico Rivera #2","06-037-1602","AQS"
"11/07/2005","154","","Azusa","06-037-0002","AQS"
"11/08/2005","71","","Azusa","06-037-0002","AQS"
"11/09/2005","46","","Azusa","06-037-0002","AQS"
"11/10/2005","48","","Azusa","06-037-0002","AQS"
"11/11/2005","41","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/12/2005","97","","Anaheim","06-059-0007","AQS"
"11/13/2005","95","","Anaheim","06-059-0007","AQS"
"11/14/2005","109","","Anaheim","06-059-0007","AQS"
"11/15/2005","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/16/2005","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/17/2005","71","","Azusa","06-037-0002","AQS"
"11/18/2005","70","","Lynwood","06-037-1301","AQS"
"11/19/2005","57","","Long Beach (South)","06-037-4004","AQS"
"11/20/2005","48","","Long Beach (North)","06-037-4002","AQS"
"11/21/2005","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/22/2005","66","","Long Beach (South)","06-037-4004","AQS"
"11/23/2005","89","","Long Beach (South)","06-037-4004","AQS"
"11/24/2005","123","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/25/2005","148","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/26/2005","66","","Los Angeles-North Main Street","06-037-1103","AQS"
"11/27/2005","47","","Anaheim","06-059-0007","AQS"
"11/28/2005","51","","Anaheim","06-059-0007","AQS"
"11/29/2005","68","","Long Beach (North)","06-037-4002","AQS"
"11/30/2005","101","","Burbank","06-037-1002","AQS"
"12/01/2005","129","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/02/2005","84","","Azusa","06-037-0002","AQS"
"12/03/2005","53","","Long Beach (South)","06-037-4004","AQS"
"12/04/2005","59","","Long Beach (South)","06-037-4004","AQS"
"12/05/2005","58","","Long Beach (South)","06-037-4004","AQS"
"12/06/2005","62","","Pico Rivera #2","06-037-1602","AQS"
"12/07/2005","83","","Long Beach (North)","06-037-4002","AQS"
"12/08/2005","97","","Long Beach (North)","06-037-4002","AQS"
"12/09/2005","53","","Burbank","06-037-1002","AQS"
"12/10/2005","64","","Anaheim","06-059-0007","AQS"
"12/11/2005","77","","Long Beach (South)","06-037-4004","AQS"
"12/12/2005","112","","Burbank","06-037-1002","AQS"
"12/13/2005","122","","Anaheim","06-059-0007","AQS"
"12/14/2005","145","","Azusa","06-037-0002","AQS"
"12/15/2005","109","","Pico Rivera #2","06-037-1602","AQS"
"12/16/2005","97","","Long Beach (North)","06-037-4002","AQS"
"12/17/2005","88","","Long Beach (North)","06-037-4002","AQS"
"12/18/2005","142","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/19/2005","84","","Long Beach (North)","06-037-4002","AQS"
"12/20/2005","71","","Anaheim","06-059-0007","AQS"
"12/21/2005","97","","Anaheim","06-059-0007","AQS"
"12/22/2005","85","","Anaheim","06-059-0007","AQS"
"12/23/2005","122","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/24/2005","103","","Lynwood","06-037-1301","AQS"
"12/25/2005","131","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/26/2005","83","","Azusa","06-037-0002","AQS"
"12/27/2005","80","","Reseda","06-037-1201","AQS"
"12/28/2005","96","","Azusa","06-037-0002","AQS"
"12/29/2005","87","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/30/2005","123","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/31/2005","78","","Long Beach (North)","06-037-4002","AQS"
"01/01/2006","52","","Long Beach (North)","06-037-4002","AQS"
"01/02/2006","37","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/03/2006","44","","Anaheim","06-059-0007","AQS"
"01/04/2006","64","","Long Beach (North)","06-037-4002","AQS"
"01/05/2006","52","","Lynwood","06-037-1301","AQS"
"01/06/2006","53","","Long Beach (South)","06-037-4004","AQS"
"01/07/2006","68","","Long Beach (South)","06-037-4004","AQS"
"01/08/2006","92","","Pico Rivera #2","06-037-1602","AQS"
"01/09/2006","44","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/10/2006","46","","Anaheim","06-059-0007","AQS"
"01/11/2006","93","","Lynwood","06-037-1301","AQS"
"01/12/2006","109","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/13/2006","87","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/14/2006","68","","Burbank","06-037-1002","AQS"
"01/15/2006","34","","Anaheim","06-059-0007","AQS"
"01/16/2006","50","","Anaheim","06-059-0007","AQS"
"01/17/2006","81","","Long Beach (South)","06-037-4004","AQS"
"01/18/2006","66","","Long Beach (South)","06-037-4004","AQS"
"01/19/2006","39","","Long Beach (South)","06-037-4004","AQS"
"01/20/2006","59","","Pico Rivera #2","06-037-1602","AQS"
"01/21/2006","70","","Long Beach (South)","06-037-4004","AQS"
"01/22/2006","62","","Long Beach (South)","06-037-4004","AQS"
"01/23/2006","37","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/24/2006","46","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/25/2006","48","","Long Beach (South)","06-037-4004","AQS"
"01/26/2006","69","","Anaheim","06-059-0007","AQS"
"01/27/2006","54","","Azusa","06-037-0002","AQS"
"01/28/2006","69","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/29/2006","105","","Burbank","06-037-1002","AQS"
"01/30/2006","102","","Los Angeles-North Main Street","06-037-1103","AQS"
"01/31/2006","85","","Azusa","06-037-0002","AQS"
"02/01/2006","76","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/02/2006","91","","Azusa","06-037-0002","AQS"
"02/03/2006","104","","Anaheim","06-059-0007","AQS"
"02/04/2006","155","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/05/2006","121","","Anaheim","06-059-0007","AQS"
"02/06/2006","73","","Long Beach (South)","06-037-4004","AQS"
"02/07/2006","75","","Anaheim","06-059-0007","AQS"
"02/08/2006","59","","Long Beach (South)","06-037-4004","AQS"
"02/09/2006","69","","Anaheim","06-059-0007","AQS"
"02/10/2006","124","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/11/2006","153","","Long Beach (North)","06-037-4002","AQS"
"02/12/2006","73","","Anaheim","06-059-0007","AQS"
"02/13/2006","123","","Lynwood","06-037-1301","AQS"
"02/14/2006","70","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/15/2006","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/16/2006","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/17/2006","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/18/2006","28","","Long Beach (North)","06-037-4002","AQS"
"02/19/2006","39","","Anaheim","06-059-0007","AQS"
"02/20/2006","52","","Long Beach (South)","06-037-4004","AQS"
"02/21/2006","55","","Long Beach (South)","06-037-4004","AQS"
"02/22/2006","63","","Pico Rivera #2","06-037-1602","AQS"
"02/23/2006","74","","Long Beach (South)","06-037-4004","AQS"
"02/24/2006","80","","Los Angeles-North Main Street","06-037-1103","AQS"
"02/25/2006","139","","Lynwood","06-037-1301","AQS"
"02/26/2006","118","","Anaheim","06-059-0007","AQS"
"02/27/2006","85","","Long Beach (South)","06-037-4004","AQS"
"02/28/2006","33","","Anaheim","06-059-0007","AQS"
"03/01/2006","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/02/2006","41","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/03/2006","52","","Burbank","06-037-1002","AQS"
"03/04/2006","54","","Long Beach (North)","06-037-4002","AQS"
"03/05/2006","70","","Long Beach (North)","06-037-4002","AQS"
"03/06/2006","58","","Burbank","06-037-1002","AQS"
"03/07/2006","30","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/08/2006","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/09/2006","54","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/10/2006","23","","Anaheim","06-059-0007","AQS"
"03/11/2006","26","","Long Beach (North)","06-037-4002","AQS"
"03/12/2006","52","","Reseda","06-037-1201","AQS"
"03/13/2006","48","","Long Beach (South)","06-037-4004","AQS"
"03/14/2006","55","","Anaheim","06-059-0007","AQS"
"03/15/2006","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/16/2006","51","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/17/2006","48","","Azusa","06-037-0002","AQS"
"03/18/2006","34","","Burbank","06-037-1002","AQS"
"03/19/2006","57","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/20/2006","60","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/21/2006","38","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/22/2006","44","","Long Beach (North)","06-037-4002","AQS"
"03/23/2006","52","","Anaheim","06-059-0007","AQS"
"03/24/2006","90","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/25/2006","56","","Azusa","06-037-0002","AQS"
"03/26/2006","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/27/2006","55","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/28/2006","32","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/29/2006","25","","Azusa","06-037-0002","AQS"
"03/30/2006","45","","Los Angeles-North Main Street","06-037-1103","AQS"
"03/31/2006","38","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/01/2006","26","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/02/2006","71","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/03/2006","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/04/2006","23","","Long Beach (South)","06-037-4004","AQS"
"04/05/2006","26","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/06/2006","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/07/2006","51","","Azusa","06-037-0002","AQS"
"04/08/2006","43","","Anaheim","06-059-0007","AQS"
"04/09/2006","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/10/2006","32","","Azusa","06-037-0002","AQS"
"04/11/2006","46","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/12/2006","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/13/2006","39","","Azusa","06-037-0002","AQS"
"04/14/2006","27","","Azusa","06-037-0002","AQS"
"04/15/2006","26","","Azusa","06-037-0002","AQS"
"04/16/2006","21","","Azusa","06-037-0002","AQS"
"04/17/2006","30","","Anaheim","06-059-0007","AQS"
"04/18/2006","58","","Long Beach (South)","06-037-4004","AQS"
"04/19/2006","56","","Long Beach (South)","06-037-4004","AQS"
"04/20/2006","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/21/2006","61","","Long Beach (North)","06-037-4002","AQS"
"04/22/2006","27","","Azusa","06-037-0002","AQS"
"04/23/2006","33","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/24/2006","38","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/25/2006","45","","Azusa","06-037-0002","AQS"
"04/26/2006","39","","Reseda","06-037-1201","AQS"
"04/27/2006","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"04/28/2006","72","","Azusa","06-037-0002","AQS"
"04/29/2006","74","","Anaheim","06-059-0007","AQS"
"04/30/2006","86","","Azusa","06-037-0002","AQS"
"05/01/2006","111","","Azusa","06-037-0002","AQS"
"05/02/2006","100","","Burbank","06-037-1002","AQS"
"05/03/2006","57","","Azusa","06-037-0002","AQS"
"05/04/2006","52","","Azusa","06-037-0002","AQS"
"05/05/2006","56","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/06/2006","66","","Azusa","06-037-0002","AQS"
"05/07/2006","76","","Azusa","06-037-0002","AQS"
"05/08/2006","95","","Burbank","06-037-1002","AQS"
"05/09/2006","70","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/10/2006","93","","Azusa","06-037-0002","AQS"
"05/11/2006","128","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/12/2006","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/13/2006","73","","Azusa","06-037-0002","AQS"
"05/14/2006","101","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/15/2006","68","","Azusa","06-037-0002","AQS"
"05/16/2006","73","","Azusa","06-037-0002","AQS"
"05/17/2006","114","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/18/2006","86","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/19/2006","80","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/20/2006","64","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/21/2006","64","","Azusa","06-037-0002","AQS"
"05/22/2006","23","","Azusa","06-037-0002","AQS"
"05/23/2006","38","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/24/2006","52","","Azusa","06-037-0002","AQS"
"05/25/2006","63","","Azusa","06-037-0002","AQS"
"05/26/2006","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/27/2006","44","","Azusa","06-037-0002","AQS"
"05/28/2006","36","","Long Beach (North)","06-037-4002","AQS"
"05/29/2006","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/30/2006","53","","Azusa","06-037-0002","AQS"
"05/31/2006","57","","Azusa","06-037-0002","AQS"
"06/01/2006","70","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/02/2006","66","","Azusa","06-037-0002","AQS"
"06/03/2006","64","","Azusa","06-037-0002","AQS"
"06/04/2006","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/05/2006","71","","Azusa","06-037-0002","AQS"
"06/06/2006","81","","Long Beach (South)","06-037-4004","AQS"
"06/07/2006","86","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/08/2006","74","","Azusa","06-037-0002","AQS"
"06/09/2006","61","","Azusa","06-037-0002","AQS"
"06/10/2006","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/11/2006","39","","Long Beach (North)","06-037-4002","AQS"
"06/12/2006","32","","Long Beach (North)","06-037-4002","AQS"
"06/13/2006","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/14/2006","43","","Anaheim","06-059-0007","AQS"
"06/15/2006","58","","Anaheim","06-059-0007","AQS"
"06/16/2006","66","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/17/2006","60","","Azusa","06-037-0002","AQS"
"06/18/2006","62","","Azusa","06-037-0002","AQS"
"06/19/2006","71","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/20/2006","70","","Azusa","06-037-0002","AQS"
"06/21/2006","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/22/2006","83","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/23/2006","77","","Long Beach (North)","06-037-4002","AQS"
"06/24/2006","75","","Azusa","06-037-0002","AQS"
"06/25/2006","70","","Azusa","06-037-0002","AQS"
"06/26/2006","72","","Azusa","06-037-0002","AQS"
"06/27/2006","59","","Long Beach (South)","06-037-4004","AQS"
"06/28/2006","66","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/29/2006","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/30/2006","58","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/01/2006","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/02/2006","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/03/2006","62","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/04/2006","160","","Pico Rivera #2","06-037-1602","AQS"
"07/05/2006","110","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/06/2006","65","","Azusa","06-037-0002","AQS"
"07/07/2006","65","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/08/2006","63","","Azusa","06-037-0002","AQS"
"07/09/2006","61","","Azusa","06-037-0002","AQS"
"07/10/2006","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/11/2006","63","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/12/2006","52","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/13/2006","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/14/2006","58","","Azusa","06-037-0002","AQS"
"07/15/2006","67","","Azusa","06-037-0002","AQS"
"07/16/2006","56","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/17/2006","58","","Azusa","06-037-0002","AQS"
"07/18/2006","61","","Azusa","06-037-0002","AQS"
"07/19/2006","56","","Azusa","06-037-0002","AQS"
"07/20/2006","57","","Azusa","06-037-0002","AQS"
"07/21/2006","67","","Azusa","06-037-0002","AQS"
"07/22/2006","82","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/23/2006","68","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/24/2006","78","","Azusa","06-037-0002","AQS"
"07/25/2006","72","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/26/2006","87","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/27/2006","68","","Long Beach (South)","06-037-4004","AQS"
"07/28/2006","89","","Pico Rivera #2","06-037-1602","AQS"
"07/29/2006","36","","Azusa","06-037-0002","AQS"
"07/30/2006","38","","Anaheim","06-059-0007","AQS"
"07/31/2006","43","","Pico Rivera #2","06-037-1602","AQS"
"08/01/2006","38","","Azusa","06-037-0002","AQS"
"08/02/2006","45","","Azusa","06-037-0002","AQS"
"08/03/2006","60","","Azusa","06-037-0002","AQS"
"08/04/2006","48","","Azusa","06-037-0002","AQS"
"08/05/2006","41","","Azusa","06-037-0002","AQS"
"08/06/2006","45","","Azusa","06-037-0002","AQS"
"08/07/2006","55","","Azusa","06-037-0002","AQS"
"08/08/2006","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/09/2006","61","","Burbank","06-037-1002","AQS"
"08/10/2006","62","","Azusa","06-037-0002","AQS"
"08/11/2006","67","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/12/2006","76","","Burbank","06-037-1002","AQS"
"08/13/2006","59","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/14/2006","63","","Long Beach (South)","06-037-4004","AQS"
"08/15/2006","56","","Azusa","06-037-0002","AQS"
